0
//=============================================================================================================================
// NPC Location or Traps in City
//=============================================================================================================================
// Range:       [0~N]          [0~30]    [1~255]        [1~255]        [-1/0~8]
// Monster      MapNumber      Range     PositionX      PositionY      Direction      Comment
//=============================================================================================================================
   569          80             30        226            103            -1             // Venomous Chain Scorpion
   570          80             30        66             117            -1             // Bone Scorpion
   570          80             30        71             126            -1             // Bone Scorpion
   570          80             30        86             86             -1             // Bone Scorpion
   570          80             30        88             176            -1             // Bone Scorpion
   570          80             30        92             77             -1             // Bone Scorpion
   570          80             30        93             169            -1             // Bone Scorpion
   570          80             30        95             69             -1             // Bone Scorpion
   570          80             30        98             188            -1             // Bone Scorpion
   570          80             30        102            188            -1             // Bone Scorpion
   570          80             30        109            176            -1             // Bone Scorpion
   570          80             30        120            180            -1             // Bone Scorpion
   570          80             30        127            167            -1             // Bone Scorpion
   570          80             30        132            67             -1             // Bone Scorpion
   570          80             30        139            156            -1             // Bone Scorpion
   570          80             30        146            165            -1             // Bone Scorpion
   570          80             30        154            167            -1             // Bone Scorpion
   570          80             30        158            75             -1             // Bone Scorpion
   570          80             30        161            159            -1             // Bone Scorpion
   570          80             30        161            174            -1             // Bone Scorpion
   570          80             30        163            54             -1             // Bone Scorpion
   570          80             30        165            92             -1             // Bone Scorpion
   570          80             30        167            48             -1             // Bone Scorpion
   570          80             30        169            70             -1             // Bone Scorpion
   570          80             30        170            63             -1             // Bone Scorpion
   570          80             30        173            86             -1             // Bone Scorpion
   570          80             30        174            57             -1             // Bone Scorpion
   570          80             30        176            181            -1             // Bone Scorpion
   570          80             30        180            47             -1             // Bone Scorpion
   570          80             30        182            175            -1             // Bone Scorpion
   570          80             30        183            162            -1             // Bone Scorpion
   570          80             30        184            114            -1             // Bone Scorpion
   570          80             30        188            63             -1             // Bone Scorpion
   570          80             30        191            35             -1             // Bone Scorpion
   570          80             30        193            192            -1             // Bone Scorpion
   570          80             30        198            63             -1             // Bone Scorpion
   570          80             30        198            100            -1             // Bone Scorpion
   570          80             30        201            31             -1             // Bone Scorpion
   570          80             30        201            94             -1             // Bone Scorpion
   570          80             30        204            104            -1             // Bone Scorpion
   570          80             30        207            38             -1             // Bone Scorpion
   570          80             30        210            188            -1             // Bone Scorpion
   570          80             30        215            103            -1             // Bone Scorpion
   570          80             30        219            172            -1             // Bone Scorpion
   570          80             30        223            162            -1             // Bone Scorpion
   570          80             30        225            168            -1             // Bone Scorpion
   570          80             30        226            111            -1             // Bone Scorpion
   570          80             30        230            162            -1             // Bone Scorpion
   571          80             30        81             127            -1             // Orcus
   571          80             30        93             112            -1             // Orcus
   571          80             30        180            102            -1             // Orcus
   571          80             30        181            189            -1             // Orcus
   571          80             30        183            53             -1             // Orcus
   571          80             30        187            181            -1             // Orcus
   571          80             30        200            166            -1             // Orcus
   571          80             30        202            155            -1             // Orcus
   571          80             30        206            34             -1             // Orcus
   571          80             30        207            182            -1             // Orcus
   573          80             30        29             144            -1             // Crypta
   573          80             30        33             162            -1             // Crypta
   573          80             30        35             70             -1             // Crypta
   573          80             30        36             137            -1             // Crypta
   573          80             30        38             132            -1             // Crypta
   573          80             30        38             167            -1             // Crypta
   573          80             30        39             186            -1             // Crypta
   573          80             30        41             180            -1             // Crypta
   573          80             30        42             56             -1             // Crypta
   573          80             30        42             105            -1             // Crypta
   573          80             30        43             83             -1             // Crypta
   573          80             30        44             90             -1             // Crypta
   573          80             30        44             148            -1             // Crypta
   573          80             30        48             153            -1             // Crypta
   573          80             30        51             66             -1             // Crypta
   573          80             30        57             178            -1             // Crypta
   573          80             30        58             68             -1             // Crypta
   573          80             30        63             167            -1             // Crypta
   574          80             30        29             151            -1             // Crypos
   574          80             30        29             157            -1             // Crypos
   574          80             30        32             133            -1             // Crypos
   574          80             30        36             85             -1             // Crypos
   574          80             30        36             88             -1             // Crypos
   574          80             30        38             143            -1             // Crypos
   574          80             30        38             173            -1             // Crypos
   574          80             30        40             74             -1             // Crypos
   574          80             30        41             96             -1             // Crypos
   574          80             30        44             160            -1             // Crypos
   574          80             30        49             58             -1             // Crypos
   574          80             30        53             70             -1             // Crypos
   574          80             30        55             160            -1             // Crypos
end


