2
//=============================================================================================================================
// Monster or Traps Fixed Location
//=============================================================================================================================
// Range:       [0~N]          [0~30]     [1~255]        [1~255]        [-1/0~8]       [1~1000]
// Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
//=============================================================================================================================
   553          37             30        93             118            -1             // Berserker Warrior
   553          37             30        98             137            -1             // Berserker Warrior
   553          37             30        104            157            -1             // Berserker Warrior
   553          37             30        110            140            -1             // Berserker Warrior
   553          37             30        124            165            -1             // Berserker Warrior
   553          37             30        131            119            -1             // Berserker Warrior
   554          37             30        49             140            -1             // Kentauros Warrior
   554          37             30        52             153            -1             // Kentauros Warrior
   554          37             30        61             131            -1             // Kentauros Warrior
   554          37             30        74             162            -1             // Kentauros Warrior
   554          37             30        86             119            -1             // Kentauros Warrior
   554          37             30        89             124            -1             // Kentauros Warrior
   554          37             30        91             164            -1             // Kentauros Warrior
   554          37             30        94             128            -1             // Kentauros Warrior
   554          37             30        96             156            -1             // Kentauros Warrior
   554          37             30        102            150            -1             // Kentauros Warrior
   554          37             30        115            162            -1             // Kentauros Warrior
   554          37             30        132            111            -1             // Kentauros Warrior
   554          37             30        133            127            -1             // Kentauros Warrior
   554          37             30        136            161            -1             // Kentauros Warrior
   554          37             30        140            152            -1             // Kentauros Warrior
   554          37             30        141            133            -1             // Kentauros Warrior
   554          37             30        145            87             -1             // Kentauros Warrior
   554          37             30        171            111            -1             // Kentauros Warrior
   555          37             30        81             125            -1             // Gigantis Warrior
   555          37             30        107            103            -1             // Gigantis Warrior
   555          37             30        110            106            -1             // Gigantis Warrior
   555          37             30        112            98             -1             // Gigantis Warrior
   555          37             30        115            104            -1             // Gigantis Warrior
   555          37             30        120            160            -1             // Gigantis Warrior
   555          37             30        126            109            -1             // Gigantis Warrior
   555          37             30        128            130            -1             // Gigantis Warrior
   555          37             30        129            114            -1             // Gigantis Warrior
   555          37             30        134            107            -1             // Gigantis Warrior
   555          37             30        141            159            -1             // Gigantis Warrior
   555          37             30        142            127            -1             // Gigantis Warrior
   555          37             30        145            91             -1             // Gigantis Warrior
   555          37             30        145            153            -1             // Gigantis Warrior
   555          37             30        167            90             -1             // Gigantis Warrior
   555          37             30        175            113            -1             // Gigantis Warrior
   556          37             30        115            98             -1             // Genocider Warrior
   556          37             30        119            87             -1             // Genocider Warrior
   556          37             30        131            81             -1             // Genocider Warrior
   556          37             30        141            89             -1             // Genocider Warrior
   556          37             30        145            133            -1             // Genocider Warrior
   556          37             30        148            129            -1             // Genocider Warrior
   556          37             30        151            87             -1             // Genocider Warrior
   556          37             30        167            114            -1             // Genocider Warrior
   556          37             30        171            106            -1             // Genocider Warrior
   556          37             30        177            89             -1             // Genocider Warrior
   556          37             30        181            109            -1             // Genocider Warrior
   556          37             30        187            87             -1             // Genocider Warrior
   556          37             30        191            96             -1             // Genocider Warrior
end


