0
//=============================================================================================================================
// NPC Location or Traps in City
//=============================================================================================================================
// Range:       [0~N]          [0~30]    [1~255]        [1~255]        [-1/0~8]
// Monster      MapNumber      Range     PositionX      PositionY      Direction      Comment
//=============================================================================================================================
   313          34             30        33             130            -1             // Werewolf
   313          34             30        46             123            -1             // Werewolf
   313          34             30        71             109            -1             // Werewolf
   313          34             30        76             145            -1             // Werewolf
   313          34             30        82             107            -1             // Werewolf
   313          34             30        82             130            -1             // Werewolf
   313          34             30        88             144            -1             // Werewolf
   313          34             30        119            108            -1             // Werewolf
   313          34             30        123            130            -1             // Werewolf
   313          34             30        123            145            -1             // Werewolf
   313          34             30        149            110            -1             // Werewolf
   313          34             30        155            98             -1             // Werewolf
   313          34             30        163            130            -1             // Werewolf
   313          34             30        164            144            -1             // Werewolf
   313          34             30        197            145            -1             // Werewolf
   313          34             30        204            130            -1             // Werewolf
   313          34             30        204            130            -1             // Werewolf
   313          34             30        206            110            -1             // Werewolf
   313          34             30        218            110            -1             // Werewolf
   313          34             30        226            130            -1             // Werewolf
   313          34             30        235            110            -1             // Werewolf
   313          34             30        237            144            -1             // Werewolf
   313          34             30        240            131            -1             // Werewolf
   314          34             30        16             156            -1             // Scout(Hero)
   314          34             30        28             156            -1             // Scout(Hero)
   314          34             30        65             148            -1             // Scout(Hero)
   314          34             30        92             156            -1             // Scout(Hero)
   314          34             30        119            156            -1             // Scout(Hero)
   314          34             30        159            156            -1             // Scout(Hero)
   314          34             30        171            148            -1             // Scout(Hero)
   314          34             30        177            156            -1             // Scout(Hero)
   314          34             30        236            156            -1             // Scout(Hero)
   314          34             30        236            156            -1             // Scout(Hero)
   315          34             30        30             172            -1             // Werewolf(Hero)
   315          34             30        49             194            -1             // Werewolf(Hero)
   315          34             30        51             213            -1             // Werewolf(Hero)
   315          34             30        52             171            -1             // Werewolf(Hero)
   315          34             30        59             211            -1             // Werewolf(Hero)
   315          34             30        68             224            -1             // Werewolf(Hero)
   315          34             30        73             210            -1             // Werewolf(Hero)
   315          34             30        85             230            -1             // Werewolf(Hero)
   315          34             30        92             219            -1             // Werewolf(Hero)
   315          34             30        100            182            -1             // Werewolf(Hero)
   315          34             30        102            171            -1             // Werewolf(Hero)
   315          34             30        115            204            -1             // Werewolf(Hero)
   315          34             30        117            193            -1             // Werewolf(Hero)
   315          34             30        133            195            -1             // Werewolf(Hero)
   315          34             30        133            214            -1             // Werewolf(Hero)
   315          34             30        145            208            -1             // Werewolf(Hero)
   315          34             30        148            195            -1             // Werewolf(Hero)
   315          34             30        159            206            -1             // Werewolf(Hero)
   315          34             30        170            208            -1             // Werewolf(Hero)
   315          34             30        175            197            -1             // Werewolf(Hero)
   315          34             30        199            200            -1             // Werewolf(Hero)
   315          34             30        222            189            -1             // Werewolf(Hero)
   316          34             30        47             184            -1             // Balram
   316          34             30        54             217            -1             // Balram
   316          34             30        66             217            -1             // Balram
   316          34             30        83             217            -1             // Balram
   316          34             30        84             201            -1             // Balram
   316          34             30        100            217            -1             // Balram
   316          34             30        104            194            -1             // Balram
   316          34             30        117            184            -1             // Balram
   316          34             30        134            215            -1             // Balram
   316          34             30        146            184            -1             // Balram
   316          34             30        153            215            -1             // Balram
   316          34             30        161            194            -1             // Balram
   316          34             30        173            184            -1             // Balram
   316          34             30        212            193            -1             // Balram
   316          34             30        228            180            -1             // Balram
   317          34             30        14             164            -1             // Soram
   317          34             30        25             164            -1             // Soram
   317          34             30        41             171            -1             // Soram
   317          34             30        56             164            -1             // Soram
   317          34             30        65             234            -1             // Soram
   317          34             30        96             164            -1             // Soram
   317          34             30        103            206            -1             // Soram
   317          34             30        114            164            -1             // Soram
   317          34             30        115            221            -1             // Soram
   317          34             30        116            172            -1             // Soram
   317          34             30        140            230            -1             // Soram
   317          34             30        145            174            -1             // Soram
   317          34             30        147            164            -1             // Soram
   317          34             30        168            229            -1             // Soram
   317          34             30        177            167            -1             // Soram
   317          34             30        233            169            -1             // Soram
end


